customer_id,name,gender,age,city,state,join_date,status
CUST0988,Cathy Henderson,F,45,Piercemouth,Karnataka,2025-10-13,Active
CUST0989,Emily Hanson,M,47,Port Walter,Karnataka,2024-07-26,Inactive
CUST0990,Kendra Young,M,33,Port Shannonshire,Karnataka,2023-10-26,Inactive
CUST0991,Raymond Rice,F,29,Coxbury,Karnataka,2026-04-08,Active
CUST0992,Brandon Wolf,M,34,Port Bryan,Karnataka,2023-10-21,Inactive
CUST0993,Cheryl Malone,F,36,Alexismouth,Karnataka,2026-03-25,Inactive
CUST0994,Zachary Lopez,M,29,Danielfort,Karnataka,2024-10-21,Inactive
CUST0995,Natalie Brown,M,55,East Pennyfurt,Karnataka,2025-08-04,Inactive
CUST0996,Derek Brown,M,38,Rollinsport,Karnataka,2025-10-16,Inactive
CUST0997,Rhonda Roach,M,27,West Brucemouth,Karnataka,2023-08-26,Inactive
CUST0998,Angelica Leon,F,50,Lake Jennifer,Karnataka,2026-02-25,Active
CUST0999,Shelly Deleon,F,56,Kingville,Karnataka,2024-08-26,Active
CUST1000,Justin Ramirez,M,48,Amandaborough,Karnataka,2025-12-28,Active
CUST1001,Terri Erickson,M,25,South Evanfort,Karnataka,2024-01-25,Active
CUST1002,Victoria Harrell,F,19,Mirandaview,Karnataka,2024-04-10,Inactive
CUST1003,Holly Carroll,F,28,Johnsonburgh,Karnataka,2026-04-05,Active
CUST1004,Robert Brennan,M,34,Chrischester,Karnataka,2024-06-27,Active
CUST1005,Christopher Lara,F,59,West Kayleeville,Karnataka,2025-10-10,Active
CUST1006,Elaine Marquez,M,31,Lake Angelastad,Karnataka,2024-08-14,Active
CUST1007,John Smith,F,51,West Denisebury,Karnataka,2023-11-25,Inactive
CUST1008,Mrs. Megan Finley,F,38,Christinaburgh,Karnataka,2024-04-25,Active
CUST1009,Douglas Watts,M,44,West Victor,Karnataka,2025-11-29,Inactive
CUST1010,Melissa Benson,M,25,Jonathanhaven,Karnataka,2025-05-13,Active
CUST1011,Kevin Carter,M,21,Cooperstad,Karnataka,2025-09-14,Active
CUST1012,Ashley Johnson,M,37,West Christopherborough,Karnataka,2024-08-15,Inactive
CUST1013,Paul Smith,M,26,Port Tammyfort,Karnataka,2024-05-05,Inactive
CUST1014,Jeremy Love,F,51,West Janetville,Karnataka,2024-08-20,Active
CUST1015,Victoria Clark,M,46,West Susanborough,Karnataka,2023-05-19,Active
CUST1016,Vanessa Vaughn,M,35,Khantown,Karnataka,2023-12-21,Active
CUST1017,Dustin Christensen,F,43,New Brandi,Karnataka,2023-07-10,Inactive
CUST1018,Leah Sanchez,M,52,Lake John,Karnataka,2026-02-25,Active
CUST1019,Anthony Walker,F,44,Jordanport,Karnataka,2025-05-20,Active
CUST1020,Ricardo Harmon,F,50,Port Dennis,Karnataka,2023-10-06,Active
CUST1021,Jacob Hawkins,M,24,Walkerfurt,Karnataka,2024-09-19,Active
CUST1022,Gina Powers,M,33,New Richardberg,Karnataka,2023-05-25,Active
CUST1023,Robert Carlson Jr.,M,44,West Ashley,Karnataka,2024-03-10,Inactive
CUST1024,Phillip Patton,M,55,North Beverly,Karnataka,2024-05-27,Active
CUST1025,Katherine Johnson,M,26,Sherryton,Karnataka,2026-01-02,Active
CUST1026,Mrs. Julie Robertson,M,42,Vincenthaven,Karnataka,2024-07-31,Active
CUST1027,Mrs. Tracey Gutierrez,F,22,Petersbury,Karnataka,2025-12-30,Inactive
CUST1028,Charles Leon,F,21,Lake Bridget,Karnataka,2024-07-05,Active
CUST1029,Karen Rogers,M,57,Gregorystad,Karnataka,2024-02-29,Active
CUST1030,Mark Ortiz,M,56,Joshuaton,Karnataka,2024-08-07,Inactive
CUST1031,Lauren Smith,F,26,Lake Jerome,Karnataka,2023-09-04,Active
CUST1032,Brian Griffith,M,45,Fordberg,Karnataka,2026-04-07,Inactive
CUST1033,Charles Brady,F,32,Jamesview,Karnataka,2026-03-28,Inactive
CUST1034,Scott Henderson,F,33,Lawrenceberg,Karnataka,2025-05-04,Active
CUST1035,Raymond Campbell,M,37,East Kevin,Karnataka,2024-10-19,Inactive
CUST1036,Craig Cervantes,M,37,Port Julieport,Karnataka,2025-09-01,Active
CUST1037,Shirley Brown,F,50,Lake Randall,Karnataka,2023-08-11,Inactive
CUST1038,Gregory Thomas,M,45,New Randy,Karnataka,2025-07-28,Active
CUST1039,Jacqueline Lewis,F,42,Lake Sandra,Karnataka,2023-09-28,Active
CUST1040,Jennifer Garcia,M,29,Staffordmouth,Karnataka,2024-06-27,Active
CUST1041,Zachary Clark,F,52,Hallshire,Karnataka,2023-12-30,Active
CUST1042,Adam White,F,59,Floydland,Karnataka,2023-11-07,Active
CUST1043,Mark Bailey,M,47,Lake Brendaville,Karnataka,2024-10-12,Active
CUST1044,Jean Flynn,M,18,Karenmouth,Karnataka,2025-06-08,Inactive
CUST1045,Thomas Lucero,M,26,Jessicaville,Karnataka,2024-06-16,Active
CUST1046,Ashley Park,F,45,East Jillian,Karnataka,2025-08-23,Active
CUST1047,Jerome Mendoza DDS,F,44,Williamstown,Karnataka,2025-10-09,Active
CUST1048,Erica Harding,M,34,North Lisabury,Karnataka,2024-06-25,Inactive
CUST1049,Brittany Johnson,M,27,West Andrewview,Karnataka,2025-09-05,Inactive
CUST1050,Thomas Reyes,M,51,Watsonport,Karnataka,2024-08-21,Inactive
CUST1051,Dawn Beasley,F,35,Christopherbury,Karnataka,2026-02-05,Active
CUST1052,Ryan Mathis,M,42,Morganstad,Karnataka,2025-06-25,Inactive
CUST1053,Kathleen Kane,F,54,Port Jose,Karnataka,2025-01-19,Active
CUST1054,Sarah Russo,M,51,South Jameston,Karnataka,2023-10-20,Inactive
CUST1055,Samantha Jones,F,38,Jonesstad,Karnataka,2025-04-17,Active
CUST1056,Lisa Hull,M,38,Greenfort,Karnataka,2024-07-17,Active
CUST1057,Crystal Johnson,F,55,North David,Karnataka,2024-06-24,Inactive
CUST1058,Nathan Hernandez,F,39,Teresafurt,Karnataka,2023-06-02,Active
CUST1059,Christopher Brennan,F,44,Herringburgh,Karnataka,2024-01-05,Inactive
CUST1060,Jeremy Bell,F,49,New Carol,Karnataka,2025-02-22,Inactive
CUST1061,Brandon Pierce,M,55,Ianberg,Karnataka,2023-08-20,Inactive
CUST1062,Charles Taylor,F,36,South Ericaville,Karnataka,2023-06-28,Inactive
CUST1063,Michael Hill,F,23,West Chadbury,Karnataka,2023-10-02,Active
CUST1064,Stephen Harris,F,58,Moranshire,Karnataka,2023-09-07,Active
CUST1065,Dr. Tammy Saunders,F,57,South Anitaville,Karnataka,2025-10-14,Active
CUST1066,Allen Pena,M,25,Lake Mitchellville,Karnataka,2025-11-22,Active
CUST1067,Corey Haynes,M,41,Port Catherineview,Karnataka,2023-05-08,Active
CUST1068,Vanessa Wells,M,41,Danielshire,Karnataka,2023-05-26,Active
CUST1069,Ms. Dominique Smith,F,44,Kevinside,Karnataka,2024-10-17,Inactive
CUST1070,Tracy Porter,F,35,New Dennis,Karnataka,2023-07-25,Active
CUST1071,Scott Leach,M,60,Davidtown,Karnataka,2024-02-03,Inactive
CUST1072,Stephanie Rosales,M,19,Victorberg,Karnataka,2024-07-26,Active
CUST1073,David Lozano,M,52,East Matthew,Karnataka,2026-01-14,Inactive
CUST1074,Chris Dixon,M,42,Dominguezfurt,Karnataka,2024-05-31,Inactive
CUST1075,Gabriel Williams,M,45,Martinezfort,Karnataka,2024-01-13,Active
CUST1076,Jack Burns,F,48,Morrisshire,Karnataka,2024-02-26,Active
CUST1077,Courtney Jennings,M,34,Crystalhaven,Karnataka,2025-09-24,Inactive
CUST1078,Christopher Roberson,M,38,Lake Rebeccaborough,Karnataka,2026-02-26,Inactive
CUST1079,Aaron Richardson II,M,31,Danielberg,Karnataka,2023-05-19,Inactive
CUST1080,Jenna Bell,M,23,West Andrewstad,Karnataka,2025-04-04,Active
CUST1081,Nicole Patrick,F,23,Carpentermouth,Karnataka,2024-05-26,Active
CUST1082,Michael Smith,F,36,Lake Crystalside,Karnataka,2025-01-23,Active
CUST1083,Dakota Brown,M,35,Kruegerburgh,Karnataka,2025-07-14,Active
CUST1084,Justin Mora,M,35,North Felicia,Karnataka,2026-03-25,Active
CUST1085,Anna Sullivan,F,40,Alexisport,Karnataka,2026-03-22,Inactive
CUST1086,David Lee,M,52,East Eric,Karnataka,2025-11-23,Active
CUST1087,David Lane,M,53,Marissabury,Karnataka,2023-10-24,Active
CUST1088,Cheryl Carter,M,36,West Sarah,Karnataka,2023-08-29,Inactive
CUST1089,William Fritz,M,52,Kevinside,Karnataka,2024-08-03,Active
CUST1090,Barry Santiago,F,27,West Richardtown,Karnataka,2024-08-23,Inactive
CUST1091,David Jones,F,33,Isaactown,Karnataka,2025-05-19,Inactive
CUST1092,Keith Taylor,M,34,North Jeremy,Karnataka,2026-02-22,Inactive
CUST1093,Mary Porter,F,41,New Christyfort,Karnataka,2024-07-08,Active
CUST1094,Anna Carter,F,23,Amyshire,Karnataka,2024-07-27,Inactive
CUST1095,Deborah Brown,F,60,South Maria,Karnataka,2023-08-29,Active
CUST1096,Stephen Hernandez,M,39,Victorland,Karnataka,2023-08-09,Inactive
CUST1097,Zachary Briggs,F,31,Englishhaven,Karnataka,2024-07-28,Active
CUST1098,Laura Orr,F,46,West Denise,Karnataka,2026-04-03,Active
CUST1099,Jennifer Atkinson,F,47,East Timothy,Karnataka,2024-11-09,Inactive
CUST1100,Keith Nelson,M,50,Darlenemouth,Karnataka,2023-12-14,Active
CUST1101,Andrew Hernandez,F,39,Torresport,Karnataka,2023-06-02,Inactive
CUST1102,Martha James,M,55,North Lindsey,Karnataka,2025-08-05,Active
CUST1103,Sean Rivera,M,41,Jamestown,Karnataka,2025-05-23,Inactive
CUST1104,Bryan Torres,M,32,Port Kimberly,Karnataka,2023-12-29,Active
CUST1105,Ryan Ramirez,F,21,Lake Laura,Karnataka,2024-04-23,Active
CUST1106,Melissa Orr,M,60,New Valerie,Karnataka,2026-01-04,Inactive
CUST1107,Laura Silva,F,23,New Casey,Karnataka,2024-12-11,Active
CUST1108,Diana Mcdonald,F,23,Brettstad,Karnataka,2024-06-27,Active
CUST1109,Mary Cole,M,51,East Evelynport,Karnataka,2024-06-03,Inactive
CUST1110,Stephanie Ford,M,38,Hawkinsville,Karnataka,2025-03-25,Active
CUST1111,Amber Snyder,M,54,Wongberg,Karnataka,2025-11-17,Inactive
CUST1112,Dave Russell,M,35,Lake Lindsayfort,Karnataka,2024-02-29,Active
CUST1113,John Thornton,M,36,East Eric,Karnataka,2025-02-15,Inactive
CUST1114,Kimberly Miller,M,30,Walterstad,Karnataka,2024-04-14,Inactive
CUST1115,Kristin Wright,F,57,Robertmouth,Karnataka,2025-11-23,Inactive
CUST1116,Melissa Arnold,F,55,Olsonfort,Karnataka,2025-01-12,Inactive
CUST1117,Denise Harris,F,53,Lake Johntown,Karnataka,2026-01-04,Active
CUST1118,Brandon Roberts,F,23,Englishbury,Karnataka,2023-07-15,Active
CUST1119,Kyle Mueller,M,42,Amyton,Karnataka,2025-04-06,Active
CUST1120,Matthew White,M,48,Parkmouth,Karnataka,2025-06-05,Active
CUST1121,Terry Anderson,M,38,South Aaronland,Karnataka,2025-12-19,Inactive
CUST1122,Kathy Strickland,M,43,New Sarah,Karnataka,2024-01-11,Active
CUST1123,Jacqueline Lee,M,37,New Alishafort,Karnataka,2024-04-14,Active
CUST1124,Christy George,F,42,South Jamesbury,Karnataka,2024-11-19,Inactive
CUST1125,Debbie Pace,M,27,Lake Carol,Karnataka,2025-01-22,Active
CUST1126,Paula Ruiz,M,47,Collinsburgh,Karnataka,2023-12-07,Inactive
CUST1127,Marissa Mueller,M,32,Kelleymouth,Karnataka,2024-07-21,Inactive
CUST1128,Barbara Gonzalez,M,59,North Williamfurt,Karnataka,2023-11-13,Active
CUST1129,Jamie Erickson,M,19,Codystad,Karnataka,2024-08-16,Active
CUST1130,Jenny Cunningham DVM,M,56,Meadowsview,Karnataka,2024-01-17,Inactive
CUST1131,Susan Smith,M,39,New Daniel,Karnataka,2023-05-23,Inactive
CUST1132,Janice Kidd,M,43,Port Nicholasview,Karnataka,2023-12-22,Inactive
CUST1133,Patrick Graham,F,38,East Anthony,Karnataka,2025-04-19,Inactive
CUST1134,Larry Williams,M,26,Schneiderborough,Karnataka,2024-12-07,Inactive
CUST1135,Devin Drake,M,20,Makaylaland,Karnataka,2025-01-16,Inactive
CUST1136,Francis Rhodes,M,38,Henryton,Karnataka,2024-04-21,Active
CUST1137,Susan Khan,F,56,Marybury,Karnataka,2025-03-18,Active
CUST1138,Caitlin Gregory,M,24,Gibsonmouth,Karnataka,2025-06-13,Inactive
CUST1139,Claudia Moore,M,30,Williamsbury,Karnataka,2025-09-15,Active
CUST1140,Christopher Young,M,46,Virginiabury,Karnataka,2023-07-22,Active
CUST1141,Anna Williams,F,31,Port Josephview,Karnataka,2025-03-13,Inactive
CUST1142,Julie Wilson,M,31,New Laurie,Karnataka,2024-03-08,Inactive
CUST1143,Timothy Herrera,M,33,West Rebecca,Karnataka,2024-05-27,Inactive
CUST1144,Shawn Dominguez,M,32,Port Debraberg,Karnataka,2024-07-12,Inactive
CUST1145,Dustin Benson,F,44,Lake Ashley,Karnataka,2025-12-14,Inactive
CUST1146,Matthew Stark,F,41,Woodport,Karnataka,2025-12-02,Active
CUST1147,Anna Flores,M,22,Maryside,Karnataka,2023-06-05,Active
CUST1148,Michael Donovan,M,24,Oliviashire,Karnataka,2024-03-01,Active
CUST1149,Eric Hawkins,M,56,Rebeccaland,Karnataka,2026-03-20,Active
CUST1150,Anthony Owen,F,34,Lake Terrence,Karnataka,2024-03-08,Inactive
CUST1151,Steven Perez,F,32,West Michael,Karnataka,2026-01-16,Inactive
CUST1152,Matthew Cantrell,F,40,North Joshuaview,Karnataka,2024-01-19,Active
CUST1153,Caleb Griffin,F,22,Shannonmouth,Karnataka,2024-04-19,Active
CUST1154,Brian Gonzalez,M,27,North Paul,Karnataka,2025-03-28,Active
CUST1155,Joe Stevens,F,49,North Hannah,Karnataka,2025-09-09,Active
CUST1156,Deanna Bailey,F,18,Lindseyborough,Karnataka,2024-11-18,Active
CUST1157,Anthony Horn,F,27,Middletonburgh,Karnataka,2023-08-03,Active
CUST1158,Amanda Cannon,M,45,East John,Karnataka,2025-03-07,Inactive
CUST1159,Lisa Mckay,M,30,Briggsfort,Karnataka,2024-04-01,Inactive
CUST1160,David Novak,M,44,Port Joshua,Karnataka,2023-10-03,Active
CUST1161,Tyler Fowler,M,36,Lake Lisachester,Karnataka,2025-01-20,Active
CUST1162,Eric Diaz,F,47,Danielsport,Karnataka,2024-08-13,Active
CUST1163,Jimmy Moore,M,44,New Loriview,Karnataka,2025-10-02,Inactive
CUST1164,Tommy Erickson,F,24,Maysberg,Karnataka,2024-12-14,Inactive
CUST1165,Brian Delgado,M,44,South Frankfurt,Karnataka,2023-10-09,Active
CUST1166,Molly Haas,F,26,Chenborough,Karnataka,2025-09-28,Active
CUST1167,Jean Curry,M,27,Jodyview,Karnataka,2025-03-24,Inactive
CUST1168,Kevin Padilla,M,46,Chaseburgh,Karnataka,2024-10-03,Inactive
CUST1169,Tyler Donovan,M,58,Monicafurt,Karnataka,2024-03-27,Active
CUST1170,Kyle Benjamin,F,34,Robertmouth,Karnataka,2025-02-17,Active
CUST1171,Laura Williams,F,21,Parkerfort,Karnataka,2026-03-20,Inactive
CUST1172,Susan Barrett,M,25,Jacksonfurt,Karnataka,2024-12-25,Inactive
CUST1173,April Barnes,M,50,Hessfurt,Karnataka,2026-01-14,Inactive
CUST1174,Dawn Jones,F,48,Port Jennifer,Karnataka,2025-03-27,Inactive
CUST1175,Travis Stevens,M,35,Hansenmouth,Karnataka,2025-09-28,Inactive
CUST1176,Michael Wilcox,M,59,New Patricialand,Karnataka,2024-11-19,Inactive
CUST1177,Jennifer Little,F,44,Port Trevor,Karnataka,2025-03-08,Inactive
CUST1178,Theresa Rogers,M,48,North Laura,Karnataka,2024-01-17,Inactive
CUST1179,John Gonzalez,M,28,Christopherbury,Karnataka,2023-11-20,Inactive
CUST1180,Jon Lee,F,29,Port John,Karnataka,2025-05-09,Active
CUST1181,Brett Hall,F,39,New Randallborough,Karnataka,2025-02-10,Inactive
CUST1182,Elizabeth King,F,37,Stevenville,Karnataka,2025-02-05,Inactive
CUST1183,Nancy Thomas,F,43,New Joannstad,Karnataka,2026-01-26,Inactive
CUST1184,Aaron Jimenez,M,50,Brownville,Karnataka,2024-11-02,Inactive
CUST1185,Dawn George,F,52,North Dustin,Karnataka,2023-12-06,Inactive
CUST1186,William Brooks,M,19,Nguyenview,Karnataka,2024-12-28,Active
CUST1187,Eric Conrad,M,39,Amandatown,Karnataka,2025-02-07,Active
CUST1188,Brian Reyes,F,50,West Linda,Karnataka,2023-07-24,Active
CUST1189,Cody Roberts,F,32,Mckenzieton,Karnataka,2025-04-07,Inactive
CUST1190,Sarah Rojas,F,37,North Whitney,Karnataka,2024-08-30,Active
CUST1191,Jerry Baker,M,40,South Danny,Karnataka,2024-07-14,Active
CUST1192,Lisa Adkins,M,23,Lake Keith,Karnataka,2024-03-17,Active
CUST1193,Amanda Garcia,F,19,Jontown,Karnataka,2025-07-31,Inactive
CUST1194,Tim Hernandez,F,56,West Gregg,Karnataka,2023-10-23,Inactive
CUST1195,Candice Mendoza,F,29,Roberttown,Karnataka,2025-03-19,Active
CUST1196,Holly Blackwell,M,50,North Anthonymouth,Karnataka,2024-05-03,Inactive
CUST1197,Diana Schneider,M,36,Dixonfort,Karnataka,2024-03-13,Inactive
CUST1198,Caitlin Munoz,M,37,Katrinatown,Karnataka,2025-06-25,Active
CUST1199,Sabrina Spencer,M,26,East Thomasmouth,Karnataka,2024-08-12,Inactive
CUST1200,Daniel Jackson,F,23,West Glennberg,Karnataka,2024-08-25,Active
CUST1201,Jordan Jones,F,36,New Michael,Karnataka,2026-02-04,Active
CUST1202,Christopher Steele,F,25,Robinsonport,Karnataka,2024-11-14,Active
CUST1203,Eddie Thomas,F,23,Maryside,Karnataka,2023-12-30,Active
CUST1204,Ryan Davenport,M,39,Michelleshire,Karnataka,2024-02-04,Inactive
CUST1205,Mr. Michael Brown,M,51,Reeseside,Karnataka,2025-06-10,Inactive
CUST1206,Lori Patel,F,24,Port Brandon,Karnataka,2024-07-30,Active
CUST1207,Mark Maxwell,M,58,North Robert,Karnataka,2025-05-16,Active
CUST1208,Mrs. Nicole Gonzalez MD,M,18,Nathanielhaven,Karnataka,2025-07-25,Inactive
CUST1209,Justin Collins,M,43,West Robert,Karnataka,2023-06-16,Inactive
CUST1210,Timothy Hampton,F,35,East Isaiah,Karnataka,2025-10-05,Active
CUST1211,Ryan Sanchez,M,18,Mcgeebury,Karnataka,2024-11-17,Active
CUST1212,Angela Carpenter,F,49,West Michaeltown,Karnataka,2023-10-12,Inactive
CUST1213,Juan Saunders,F,39,New Nancybury,Karnataka,2024-03-12,Active
CUST1214,Jacob Cunningham,F,47,North Matthew,Karnataka,2025-09-28,Active
CUST1215,Jason Norman,F,49,West Barbarachester,Karnataka,2024-05-31,Inactive
CUST1216,Stacy Thomas,M,48,Rhondahaven,Karnataka,2023-10-29,Inactive
CUST1217,Leslie Anderson,F,47,New Lorrainechester,Karnataka,2024-07-01,Inactive
CUST1218,Vanessa Carr,M,19,New Heatherstad,Karnataka,2025-02-01,Inactive
CUST1219,Patrick Bryant,F,28,North Tylerview,Karnataka,2023-11-23,Inactive
CUST1220,Thomas Perry,M,35,Wheelerland,Karnataka,2024-10-10,Inactive
CUST1221,Lee Ward,M,55,South Kelsey,Karnataka,2024-04-27,Inactive
CUST1222,Erin Sutton,F,18,Meyerton,Karnataka,2025-12-09,Active
CUST1223,Erica Moss,M,27,South April,Karnataka,2024-02-23,Active
CUST1224,Cynthia Evans,M,25,Lake Jeffreyfort,Karnataka,2025-12-19,Active
CUST1225,John Odonnell,F,22,Stephenfort,Karnataka,2024-05-20,Inactive
CUST1226,Kimberly Robertson,F,49,Stephanieton,Karnataka,2023-07-18,Active
CUST1227,Christopher Martinez,M,43,North David,Karnataka,2024-11-16,Active
CUST1228,Tracy Ramirez,M,35,West Andrewside,Karnataka,2025-08-30,Active
CUST1229,Amber Davis,F,40,Vanessaview,Karnataka,2023-09-03,Inactive
CUST1230,Daniel Garcia,F,47,South Robert,Karnataka,2024-04-16,Active
CUST1231,Martin Miles,M,55,Danielleport,Karnataka,2023-06-09,Inactive
CUST1232,Shawn Hernandez,M,19,Derekburgh,Karnataka,2024-07-19,Active
CUST1233,Natalie Rodriguez,F,54,Hallside,Karnataka,2025-01-06,Inactive
CUST1234,Amy George,F,51,Port Robinchester,Karnataka,2024-04-28,Inactive
CUST1235,Jacob Brooks,F,32,West Sheilastad,Karnataka,2023-07-09,Active
CUST1236,Karen Willis,M,34,New Adamburgh,Karnataka,2025-06-15,Active
CUST1237,Scott Gonzales,F,30,Kristenstad,Karnataka,2023-08-25,Inactive
CUST1238,Angela Blackwell,F,47,Michaelchester,Karnataka,2024-02-14,Active
CUST1239,Jonathan Novak,F,40,Lake Candicebury,Karnataka,2025-06-24,Inactive
CUST1240,Ryan Dixon,M,58,Scotttown,Karnataka,2023-08-24,Active
CUST1241,Christopher Lee,M,18,Lake Melissa,Karnataka,2025-03-13,Active
CUST1242,Phillip Rogers,M,26,New Kevinville,Karnataka,2024-09-08,Active
CUST1243,Justin Chambers,F,26,Rasmussenmouth,Karnataka,2026-03-08,Active
CUST1244,John Johnson,M,49,West Steven,Karnataka,2024-06-23,Inactive
CUST1245,Lisa Harris,M,37,East Williamfurt,Karnataka,2024-03-19,Active
CUST1246,Barry Mendez,F,47,Christianmouth,Karnataka,2025-05-13,Active
CUST1247,Patrick Miller,F,33,South Shane,Karnataka,2024-11-16,Inactive
CUST1248,James Ramirez,M,53,Alexanderstad,Karnataka,2024-04-13,Active
CUST1249,Nancy Hill,M,48,Racheltown,Karnataka,2024-12-05,Active
CUST1250,Keith Thomas,F,39,North Elizabethville,Karnataka,2025-03-10,Active
CUST1251,John Gould,M,41,North Pamela,Karnataka,2025-05-16,Active
CUST1252,Eric Kirk,F,19,Shahshire,Karnataka,2026-02-17,Active
CUST1253,Karen Myers,M,38,Andersenville,Karnataka,2024-01-04,Inactive
CUST1254,Heather Sullivan,M,24,North Kyle,Karnataka,2023-12-03,Active
CUST1255,James Williams,F,29,New Cindyland,Karnataka,2024-08-09,Active
CUST1256,Stephanie Hernandez,M,28,Port Jennifer,Karnataka,2026-01-07,Inactive
CUST1257,Shane White,F,27,Micheleview,Karnataka,2024-07-10,Active
CUST1258,Jimmy Hernandez,M,42,New Terri,Karnataka,2024-09-23,Inactive
CUST1259,David Robinson,M,58,Maryland,Karnataka,2026-02-24,Inactive
CUST1260,Sarah Anderson,F,18,Andersonside,Karnataka,2026-03-19,Inactive
CUST1261,Jonathan Perry,M,31,Lindsayburgh,Karnataka,2023-10-20,Active
CUST1262,Eugene Buchanan,F,27,Margaretshire,Karnataka,2025-03-02,Active
CUST1263,Emma Evans,F,55,West Davidside,Karnataka,2024-05-12,Active
CUST1264,Nicole Lowe,M,59,South Debbie,Karnataka,2025-02-08,Active
CUST1265,Ashley Phelps,F,43,Port Markborough,Karnataka,2025-10-17,Active
CUST1266,Tammie Steele,M,35,South Michaelfurt,Karnataka,2024-03-04,Inactive
CUST1267,Makayla Parks,M,42,North Holly,Karnataka,2025-01-16,Active
CUST1268,Amber Jordan,M,49,Angelashire,Karnataka,2025-08-25,Inactive
CUST1269,James Curry,M,57,Kellymouth,Karnataka,2024-10-09,Active
CUST1270,Kelly Williams,M,33,Martinville,Karnataka,2024-04-30,Active
CUST1271,Matthew Gilbert,M,53,East Jerrytown,Karnataka,2024-10-29,Inactive
CUST1272,Michael Hinton,F,23,Munozburgh,Karnataka,2025-01-03,Active
CUST1273,Lisa Williams,M,25,Zacharymouth,Karnataka,2023-09-03,Inactive
CUST1274,Brian Gardner,F,38,Lake Sarah,Karnataka,2024-03-03,Inactive
CUST1275,Damon Walsh,F,54,Stewarttown,Karnataka,2025-12-30,Inactive
CUST1276,Mary Rivera,M,52,Jonesburgh,Karnataka,2024-12-12,Active
CUST1277,Robert Bentley,F,33,Brookstown,Karnataka,2024-07-29,Inactive
CUST1278,Daniel Horton,M,39,New Daniel,Karnataka,2023-06-12,Inactive
CUST1279,Karen Logan,F,60,Lake Natalieville,Karnataka,2025-05-22,Active
CUST1280,Kendra Rogers,F,33,Port Anne,Karnataka,2025-08-23,Active
CUST1281,David Torres,F,23,Michaeltown,Karnataka,2024-01-14,Active
CUST1282,Whitney Alexander,F,59,Karentown,Karnataka,2025-02-21,Active
CUST1283,Robert Mckenzie,M,57,South Jaime,Karnataka,2023-11-18,Active
CUST1284,Jennifer Lamb,F,40,North Charles,Karnataka,2025-07-27,Active
CUST1285,Michael Adams,F,51,Wesleyville,Karnataka,2023-07-12,Inactive
CUST1286,Lance Wheeler,M,51,Edwardburgh,Karnataka,2025-03-07,Active
CUST1287,Collin Hampton,F,35,Melissaberg,Karnataka,2024-04-14,Active
CUST1288,Travis Allen,F,30,Larrytown,Karnataka,2024-12-09,Inactive
CUST1289,Ryan Brandt,M,50,Matthewside,Karnataka,2024-08-10,Inactive
CUST1290,Juan Scott,M,52,Port Jamie,Karnataka,2023-07-22,Active
CUST1291,Lori Cobb,M,26,East Sydneyburgh,Karnataka,2024-02-18,Active
CUST1292,Erin Carter,M,53,Denisetown,Karnataka,2024-12-16,Inactive
CUST1293,Eugene Hanna,M,20,Lake Marilyn,Karnataka,2023-05-29,Active
CUST1294,Elizabeth Buckley,M,60,Greenfurt,Karnataka,2024-02-22,Active
CUST1295,David Parker,F,45,Hernandezberg,Karnataka,2024-03-28,Active
CUST1296,Samantha Hernandez,F,22,Port Chris,Karnataka,2023-07-17,Inactive
CUST1297,Melinda Barber,F,41,Collinburgh,Karnataka,2024-11-08,Active
CUST1298,Jennifer Hicks PhD,M,55,North Christopherhaven,Karnataka,2026-02-05,Inactive
CUST1299,Ronald Ramos,F,59,West Alan,Karnataka,2025-03-12,Inactive
CUST1300,Timothy Meza,M,43,Christopherchester,Karnataka,2026-04-11,Inactive
CUST1301,Austin Potts,F,33,Bradleymouth,Karnataka,2025-11-22,Active
CUST1302,Kristy Robinson,F,27,Jessicaton,Karnataka,2025-12-28,Active
CUST1303,Anthony Greer,M,38,South Melissaton,Karnataka,2026-02-22,Inactive
CUST1304,Joseph Morris,F,27,Rodneymouth,Karnataka,2023-06-10,Inactive
CUST1305,Jamie Collier,M,24,North Heather,Karnataka,2026-04-17,Inactive
CUST1306,John Boyer,M,26,South Michael,Karnataka,2023-12-30,Active
CUST1307,Heather Howard,F,24,Christinashire,Karnataka,2026-03-02,Active
CUST1308,Robert Reed,M,54,Lake Philip,Karnataka,2023-07-01,Active
CUST1309,Rachel Jackson,M,60,North Hailey,Karnataka,2026-01-16,Active
CUST1310,Alexis Mendoza,F,33,East Shelley,Karnataka,2025-06-30,Inactive
CUST1311,Thomas Maynard,M,52,Brianamouth,Karnataka,2026-02-11,Inactive
CUST1312,Alex Mann,F,34,Lake Jenniferbury,Karnataka,2025-06-29,Active
CUST1313,Cynthia Drake,M,19,West Nathaniel,Karnataka,2026-01-13,Active
CUST1314,Dr. Donna King,F,30,New Amandastad,Karnataka,2023-04-28,Inactive
CUST1315,Robert Johnson DVM,F,40,Kevinmouth,Karnataka,2025-01-12,Active
CUST1316,Carol Lang,F,43,West Jeffreyburgh,Karnataka,2025-10-24,Inactive
CUST1317,Jessica Carlson,F,22,Brownborough,Karnataka,2025-06-30,Inactive
CUST1318,Brendan Martinez,F,20,South Corey,Karnataka,2023-12-23,Active
